row_id,icd9_code,short_title,long_title
3218,9934,plague vaccination,vaccination against plague
3219,9935,tularemia vaccination,vaccination against tularemia
3220,9936,diphtheria toxoid admin,administration of diphtheria toxoid
3221,9937,pertussis vaccination,vaccination against pertussis
3222,9938,tetanus toxoid administ,administration of tetanus toxoid
3223,9939,dpt administration,"administration of diphtheria-tetanus-pertussis, combined"
3224,9941,polio vaccine administra,administration of poliomyelitis vaccine
3225,9942,smallpox vaccination,vaccination against smallpox
3226,9943,yellow fever vaccination,vaccination against yellow fever
3227,9944,rabies vaccination,vaccination against rabies
3228,9945,measles vaccination,vaccination against measles
3229,9946,mumps vaccination,vaccination against mumps
3230,9947,rubella vaccination,vaccination against rubella
3231,9948,mmr administration,administration of measles-mumps-rubella vaccine
3232,9951,common cold vaccination,prophylactic vaccination against the common cold
3233,9952,influenza vaccination,prophylactic vaccination against influenza
3234,9953,arbovirus enceph vaccin,prophylactic vaccination against arthropod-borne viral encephalitis
3235,9954,arbovirus vaccinat nec,prophylactic vaccination against other arthropod-borne viral diseases
3236,9955,vaccination nec,prophylactic administration of vaccine against other diseases
3237,9956,tetanus antitoxin admini,administration of tetanus antitoxin
3238,9199,micro exam nos,"microscopic examination of specimen from unspecified site, other microscopic examination"
3239,9201,thyroid scan/isotop func,thyroid scan and radioisotope function studies
3240,9202,liver scan/isotope funct,liver scan and radioisotope function study
3241,9203,renal scan/isotope funct,renal scan and radioisotope function study
3242,9204,gi scan & isotope funct,gastrointestinal scan and radioisotope function study
3243,9205,c-vasc scan/isotop funct,cardiovascular and hematopoietic scan and radioisotope function study
3244,9209,other isotope function,other radioisotope function studies
3245,9211,cerebral scan,cerebral scan
3246,9212,head scan nec,scan of other sites of head
3247,9213,parathyroid scan,parathyroid scan
3248,9214,bone scan,bone scan
3249,9215,pulmonary scan,pulmonary scan
3250,9216,lymphatic system scan,scan of lymphatic system
3251,9217,placental scan,placental scan
3252,9218,total body scan,total body scan
3253,9219,scan of other sites,scan of other sites
3254,9220,inf liquid brachy isotop,infusion of liquid brachytherapy radioisotope
3255,9221,superficial radiation,superficial radiation
3256,9222,orthovoltage radiation,orthovoltage radiation
3257,9223,radioisot teleradiother,radioisotopic teleradiotherapy
3258,9224,teleradio using photons,teleradiotherapy using photons
3259,9225,electron teleradiotherap,teleradiotherapy using electrons
3260,9226,particul teleradioth nec,teleradiotherapy of other particulate radiation
3261,9227,radioactive elem implant,implantation or insertion of radioactive elements
3262,9228,isotope inject/instill,injection or instillation of radioisotopes
3263,9229,radiotherapeut proc nec,other radiotherapeutic procedure
3264,9230,stereo radiosurgery nos,"stereotactic radiosurgery, not otherwise specified"
3265,9231,sing source radiosurgery,single source photon radiosurgery
3266,9232,multisource radiosurgery,multi-source photon radiosurgery
3267,9233,particulate radiosurgery,particulate radiosurgery
3268,9239,stereo radiosurgery nec,"stereotactic radiosurgery, not elsewhere classified"
3269,9241,intra-op electron rad rx,intra-operative electron radiation therapy
3270,9957,botulism antitoxin admin,administration of botulism antitoxin
3271,9958,antitoxin administra nec,administration of other antitoxins
3272,9959,vaccination/innocula nec,other vaccination and inoculation
3273,9960,cardiopulm resuscita nos,"cardiopulmonary resuscitation, not otherwise specified"
3274,9961,atrial cardioversion,atrial cardioversion
3275,9962,heart countershock nec,other electric countershock of heart
3276,9963,closed chest card massag,closed chest cardiac massage
3277,9964,carotid sinus stiumlat,carotid sinus stimulation
3278,9301,functional pt evaluation,functional evaluation
3279,9302,orthotic evaluation,orthotic evaluation
3280,9303,prosthetic evaluation,prosthetic evaluation
3281,9304,manual muscle funct test,manual testing of muscle function
3282,9305,range of motion testing,range of motion testing
3283,9306,limb length measurement,measurement of limb length
3284,9307,body measurement,body measurement
3285,9308,electromyography,electromyography
3286,9309,other dx pt procedure,other diagnostic physical therapy procedure
3287,9311,assisting exercise,assisting exercise
3288,9312,activ musculosk exer nec,other active musculoskeletal exercise
3289,9313,resistive exercise,resistive exercise
3290,9314,joint movement training,training in joint movements
3291,9315,mobilization of spine,mobilization of spine
3292,9316,other joint mobilization,mobilization of other joints
3293,9317,pass musculosk exer nec,other passive musculoskeletal exercise
3294,9318,pt breathing exercise,breathing exercise
3295,9319,pt exercise nec,"exercise, not elsewhere classified"
3296,9321,manual & mechan traction,manual and mechanical traction
3297,9322,ambulat & gait training,ambulation and gait training
3298,9323,orthotic device fitting,fitting of orthotic device
3299,9324,prosthet/orthot training,training in use of prosthetic or orthotic device
3300,9325,forced limb extension,forced extension of limb
3301,9326,manual rupt joint adhes,manual rupture of joint adhesions
3302,9327,musc or tend stretching,stretching of muscle or tendon
3303,9328,stretching of fascia,stretching of fascia
3304,9329,forcib correct defor nec,other forcible correction of musculoskeletal deformity
3305,9331,assisted pool exercise,assisted exercise in pool
3306,9332,whirlpool treatment,whirlpool treatment
3307,9333,other hydrotherapy,other hydrotherapy
3308,9334,diathermy,diathermy
3309,9335,other heat therapy,other heat therapy
3310,9336,cardiac retraining,cardiac retraining
3311,9337,prenatal training,prenatal training
3312,9338,combined pt nos,combined physical therapy without mention of the components
3313,9339,physical therapy nec,other physical therapy
3314,9341,spine tract w skull dev,spinal traction using skull device
3315,9342,other spinal traction,other spinal traction
3316,9343,intermitt skel traction,intermittent skeletal traction
3317,9344,other skeletal traction,other skeletal traction
3318,9345,thomas' splint traction,thomas' splint traction
3319,9346,limb skin traction nec,other skin traction of limbs
3320,9351,plaster jacket applicat,application of plaster jacket
3321,9352,neck support application,application of neck support
3322,9353,other cast application,application of other cast
3323,9354,application of splint,application of splint
3324,9355,dental wiring,dental wiring
3325,9356,pressure dressing applic,application of pressure dressing
3326,9357,dressing of wound nec,application of other wound dressing
3327,9358,pressure trouser applica,application of pressure trousers
3328,9359,immobiliz/wound attn nec,"other immobilization, pressure, and attention to wound"
3329,9361,omt for gen'l mobilizat,osteopathic manipulative treatment for general mobilization
3330,9362,"omt with hi-vel,lo-ampli","osteopathic manipulative treatment using high-velocity, low-amplitude forces"
3331,9363,"omt with lo-vel,hi-ampli","osteopathic manipulative treatment using low- velocity, high-amplitude forces"
3332,9364,"omt with isoton,isometri","osteopathic manipulative treatment using isotonic, isometric forces"
3333,9365,omt with indirect forces,osteopathic manipulative treatment using indirect forces
3334,9366,omt to move tissue fluid,osteopathic manipulative treatment to move tissue fluids
3335,9367,osteopath manipulat nec,other specified osteopathic manipulative treatment
3336,9371,dyslexia training,dyslexia training
3337,9372,dysphasia training,dysphasia training
3338,9373,esophag speech training,esophageal speech training
3339,9374,speech defect training,speech defect training
3340,9375,other speech therapy,other speech training and therapy
3341,9376,training in lead dog use,training in use of lead dog for the blind
3342,9377,braille or moon training,training in braille or moon
3343,9969,cardiac rhythm conv nec,other conversion of cardiac rhythm
3344,9971,therapeu plasmapheresis,therapeutic plasmapheresis
3345,9972,therapeutc leukopheresis,therapeutic leukopheresis
3346,9973,therapeu erythropheresis,therapeutic erythrocytapheresis
3347,9974,therapeu plateltpheresis,therapeutic plateletpheresis
3348,9975,adm neuroprotective agnt,administration of neuroprotective agent
3349,9976,extracorp immunoabsorpt,extracorporeal immunoadsorption
3350,9977,app adhesion barrier sub,application or administration of an adhesion barrier substance
3351,9978,aquapheresis,aquapheresis
3352,9979,other therapeu apheresis,other therapeutic apheresis
3353,9981,hypothermia,hypothermia (central) (local)
3354,9982,ultraviolet light therap,ultraviolet light therapy
3355,9983,other phototherapy,other phototherapy
3356,9984,isolation,isolation
3357,9985,hyperthermia ca therapy,hyperthermia for treatment of cancer
3358,9986,non-invasive bone stimul,non-invasive placement of bone growth stimulator
3359,9988,therapeutc photopheresis,therapeutic photopheresis
3360,9991,anesthesia acupuncture,acupuncture for anesthesia
3361,6651,remove both fallop tubes,removal of both fallopian tubes at same operative episode
3362,6652,remove solitary fal tube,removal of remaining fallopian tube
3363,6661,destroy fallop tube les,excision or destruction of lesion of fallopian tube
3364,6662,remov tube & ectop preg,salpingectomy with removal of tubal pregnancy
3365,6663,bilat part salpingec nos,"bilateral partial salpingectomy, not otherwise specified"
3366,6669,partial salpingectom nec,other partial salpingectomy
3367,9378,rehab for the blind nec,other rehabilitation for the blind
3368,9381,recreational therapy,recreation therapy
3369,9382,educational therapy,educational therapy
3370,9383,occupational therapy,occupational therapy
3371,9384,music therapy,music therapy
3372,9385,vocational rehabilitat,vocational rehabilitation
3373,9389,rehabilitation nec,"rehabilitation, not elsewhere classified"
3374,9390,non-invasive mech vent,non-invasive mechanical ventilation
3375,9391,ippb,intermittent positive pressure breathing [ippb]
3376,9393,nonmechan resuscitation,nonmechanical methods of resuscitation
3377,9394,nebulizer therapy,respiratory medication administered by nebulizer
3378,9395,hyperbaric oxygenation,hyperbaric oxygenation
3379,9396,oxygen enrichment nec,other oxygen enrichment
3380,9397,decompression chamber,decompression chamber
3381,9398,atmos press/compos contr,other control of atmospheric pressure and composition
3382,9399,other resp procedures,other respiratory procedures
3383,9401,intelligence test admin,administration of intelligence test
3384,9402,psychologic test adminis,administration of psychologic test
3385,9403,character analysis,character analysis
3386,9408,psychol eval & test nec,other psychologic evaluation and testing
3387,9409,psychol mental stat nos,"psychologic mental status determination, not otherwise specified"
3388,9411,psychiat mental determin,psychiatric mental status determination
3389,9412,routine psychiat visit,"routine psychiatric visit, not otherwise specified"
3390,9413,psychia commitment eval,psychiatric commitment evaluation
3391,9992,other acupuncture,other acupuncture
3392,9993,rectal massage,rectal massage (for levator spasm)
3393,9994,prostatic massage,prostatic massage
3394,9995,stretching of foreskin,stretching of foreskin
3395,9996,sperm collection,collection of sperm for artificial insemination
3396,9997,denture fitting,fitting of denture
3397,9998,milk extraction,extraction of milk from lactating breast
3398,9999,miscellaneous proc nec,other miscellaneous procedures
3399,8621,excision of pilonid cyst,excision of pilonidal cyst or sinus
3400,8622,exc wound debridement,"excisional debridement of wound, infection, or burn"
3401,8623,nail removal,"removal of nail, nail bed, or nail fold"
3402,8624,skin chemosurgery,chemosurgery of skin
3403,8625,dermabrasion,dermabrasion
3404,8626,ligation dermal appendag,ligation of dermal appendage
3405,8627,debridement of nail,"debridement of nail, nail bed, or nail fold"
3406,8628,nonexcis debridement wnd,"nonexcisional debridement of wound, infection or burn"
3407,9419,psychia interv/eval nec,other psychiatric interview and evaluation
3408,9421,narcoanalysis,narcoanalysis
3409,9422,lithium therapy,lithium therapy
3410,9423,neuroleptic therapy,neuroleptic therapy
3411,9424,chemical shock therapy,chemical shock therapy
3412,8651,replantation of scalp,replantation of scalp
3413,8659,skin closure nec,closure of skin and subcutaneous tissue of other sites
3414,8660,free skin graft nos,"free skin graft, not otherwise specified"
3415,8661,full-thick hand skin grf,full-thickness skin graft to hand
3416,8662,hand skin graft nec,other skin graft to hand
3417,8663,full-thick skin grft nec,full-thickness skin graft to other sites
3418,8664,hair transplant,hair transplant
3419,8665,heterograft to skin,heterograft to skin
3420,8666,homograft to skin,homograft to skin
3421,8667,dermal regener graft,dermal regenerative graft
3422,8669,free skin graft nec,other skin graft to other sites
3423,8670,pedicle graft/flap nos,"pedicle or flap graft, not otherwise specified"
3424,8671,cut & prep pedicle graft,cutting and preparation of pedicle grafts or flaps
3425,8672,pedicle graft advancemen,advancement of pedicle graft
3426,8673,attach pedicle to hand,attachment of pedicle or flap graft to hand
3427,8674,attach pedicle graft nec,attachment of pedicle or flap graft to other sites
3428,8675,revision of pedicle grft,revision of pedicle or flap graft
3429,8681,repair facial weakness,repair for facial weakness
3430,9425,psychiat drug therap nec,other psychiatric drug therapy
3431,9426,subconvulsive est,subconvulsive electroshock therapy
3432,9427,electroshock therapy nec,other electroshock therapy
3433,9429,psychiatr somatother nec,other psychiatric somatotherapy
3434,9431,psychoanalysis,psychoanalysis
3435,9432,hypnotherapy,hypnotherapy
3436,9433,behavior therapy,behavior therapy
3437,9434,ind therap psychsex dysf,individual therapy for psychosexual dysfunction
3438,9435,crisis intervention,crisis intervention
3439,8682,facial rhytidectomy,facial rhytidectomy
3440,8683,size reduct plastic op,size reduction plastic operation
3441,8684,relaxation of scar,relaxation of scar or web contracture of skin
3442,8685,syndactyly correction,correction of syndactyly
3443,8686,onychoplasty,onychoplasty
3444,8687,fat grft skin/subq tiss,fat graft of skin and subcutaneous tissue
3445,8689,skin repair & plasty nec,other repair and reconstruction of skin and subcutaneous tissue
3446,8690,ext fat for grft/banking,extraction of fat for graft or banking
3447,8691,skin excision for graft,excision of skin for graft
3448,8692,epilation of skin,electrolysis and other epilation of skin
3449,8693,insert tissue expander,insertion of tissue expander
3450,8694,ins/repl single pul gen,"insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable"
3451,8695,ins/re pls gn no rechrg,"insertion or replacement of multiple array neurostimulator pulse generator, not specified as rechargeable"
3452,8696,insert/repl oth neurost,insertion or replacement of other neurostimulator pulse generator
3453,8697,"ins/rep 1 pul gen,rechrg",insertion or replacement of single array rechargeable neurostimulator pulse generator
3454,8698,"ins/rep mul pul gn,rechg",insertion or replacement of multiple array (two or more) rechargeable neurostimulator pulse generator
3455,8699,skin & subq op nec,other operations on skin and subcutaneous tissue
3456,8701,pneumoencephalogram,pneumoencephalogram
3457,8702,brain/skull contrst xray,other contrast radiogram of brain and skull
3458,8703,c.a.t. scan of head,computerized axial tomography of head
3459,8704,head tomography nec,other tomography of head
3460,8705,contrast dacryocystogram,contrast dacryocystogram
3461,8706,nasophary contrast x-ray,contrast radiogram of nasopharynx
3462,8707,contrast laryngogram,contrast laryngogram
3463,8708,cervical lymphangiogram,cervical lymphangiogram
3464,8709,head soft tiss x-ray nec,"other soft tissue x-ray of face, head, and neck"
3465,8711,full-mouth x-ray,full-mouth x-ray of teeth
3466,8712,dental x-ray nec,other dental x-ray
3467,8713,tm contrast arthrogram,temporomandibular contrast arthrogram
3468,8714,contrast x-ray of orbit,contrast radiogram of orbit
3469,8715,contrast x-ray of sinus,contrast radiogram of sinus
3470,8716,facial bone x-ray nec,other x-ray of facial bones
3471,8717,skull x-ray nec,other x-ray of skull
3472,8721,contrast myelogram,contrast myelogram
3473,8722,cervical spine x-ray nec,other x-ray of cervical spine
3474,8723,thoracic spine x-ray nec,other x-ray of thoracic spine
3475,8724,lumbosac spine x-ray nec,other x-ray of lumbosacral spine
3476,8729,spinal x-ray nec,other x-ray of spine
3477,8731,endotracheal bronchogram,endotracheal bronchogram
3478,8732,contrast bronchogram nec,other contrast bronchogram
3479,9436,play psychotherapy,play psychotherapy
3480,9437,explor verbal psychother,exploratory verbal psychotherapy
3481,9438,suppor verbal psychother,supportive verbal psychotherapy
3482,9439,individ psychotherap nec,other individual psychotherapy
3483,9441,grp therap psychsex dysf,group therapy for psychosexual dysfunction
3484,9442,family therapy,family therapy
3485,9443,psychodrama,psychodrama
3486,9444,other group therapy,other group therapy
3487,9445,drug addict counselling,drug addiction counseling
3488,8733,mediastinal pneumogram,mediastinal pneumogram
3489,8734,intrathor lymphangiogram,intrathoracic lymphangiogram
3490,8735,contr mammary ductogram,contrast radiogram of mammary ducts
3491,8736,breast xerography,xerography of breast
3492,8737,mammography nec,other mammography
3493,8738,chest wall sinogram,sinogram of chest wall
3494,8739,thorax sft tiss xray nec,other soft tissue x-ray of chest wall
3495,8741,c.a.t. scan of thorax,computerized axial tomography of thorax
3496,8742,thoracic tomography nec,other tomography of thorax
3497,8743,rib/sternum/clavic x-ray,"x-ray of ribs, sternum, and clavicle"
3498,8744,routine chest x-ray,"routine chest x-ray, so described"
3499,8749,chest x-ray nec,other chest x-ray
3500,8751,perc hepat cholangiogram,percutaneous hepatic cholangiogram
3501,8752,intraven cholangiogram,intravenous cholangiogram
3502,8753,intraoper cholangiogram,intraoperative cholangiogram
3503,8754,cholangiogram nec,other cholangiogram
3504,8759,biliary tract x-ray nec,other biliary tract x-ray
3505,8761,barium swallow,barium swallow
3506,8762,upper gi series,upper gi series
3507,8763,small bowel series,small bowel series
3508,8764,lower gi series,lower gi series
3509,8765,intestinal x-ray nec,other x-ray of intestine
3510,8766,contrast pancreatogram,contrast pancreatogram
3511,8769,digestive tract xray nec,other digestive tract x-ray
3512,8771,c.a.t. scan of kidney,computerized axial tomography of kidney
3513,8772,nephrotomogram nec,other nephrotomogram
3514,9446,alcoholism counselling,alcoholism counseling
3515,9449,other counselling,other counseling
3516,9451,referral for psychother,referral for psychotherapy
3517,9452,referral psych aftercare,referral for psychiatric aftercare
3518,9453,referral alcohol rehab,referral for alcoholism rehabilitation
3519,9454,referral for drug rehab,referral for drug addiction rehabilitation
3520,9455,referral vocation rehab,referral for vocational rehabilitation
3521,9459,referral psych rehab nec,referral for other psychologic rehabilitation
3522,9012,culture-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, culture"
3523,9013,c & s-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, culture and sensitivity"
3524,9014,parasitology-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, parasitology"
3525,9015,toxicology-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, toxicology"
3526,9016,cell block/pap-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, cell block and papanicolaou smear"
3527,9019,micro exam-endocrine nec,"microscopic examination of specimen from endocrine gland, not elsewhere classified, other microscopic examination"
3528,9021,bact smear-eye,"microscopic examination of specimen from eye, bacterial smear"
3529,9022,culture-eye,"microscopic examination of specimen from eye, culture"
3530,9601,insert nasopharyn airway,insertion of nasopharyngeal airway
3531,9602,insert oropharyn airway,insertion of oropharyngeal airway
3532,9603,insert esoph obtu airway,insertion of esophageal obturator airway
3533,9604,insert endotracheal tube,insertion of endotracheal tube
3534,9605,resp tract intubat nec,other intubation of respiratory tract
3535,9606,insert sengstaken tube,insertion of sengstaken tube
3536,9607,insert gastric tube nec,insertion of other (naso-)gastric tube
3537,9608,insert intestinal tube,insertion of (naso-)intestinal tube
3538,9609,insert rectal tube,insertion of rectal tube
3539,9611,pack ext auditory canal,packing of external auditory canal
3540,9614,vaginal packing,vaginal packing
3541,9615,vaginal mold insertion,insertion of vaginal mold
3542,9616,other vaginal dilation,other vaginal dilation
3543,9617,vag diaphragm insertion,insertion of vaginal diaphragm
3544,9618,oth vagin pessary insert,insertion of other vaginal pessary
3545,9619,rectal packing,rectal packing
3546,9621,dilat frontonasal duct,dilation of frontonasal duct
3547,9622,dilation of rectum,dilation of rectum
3548,9623,dilation anal sphincter,dilation of anal sphincter
3549,9624,dilat enterostomy stoma,dilation and manipulation of enterostomy stoma
3550,9625,therapeut distent bladd,therapeutic distention of bladder
3551,9626,manual reduc rect prolap,manual reduction of rectal prolapse
3552,9627,manual reduction hernia,manual reduction of hernia
3553,9628,manl reduct stoma prolap,manual reduction of enterostomy prolapse
3554,9629,reduct intuss ali tract,reduction of intussusception of alimentary tract
3555,9631,gastric cooling,gastric cooling
3556,9632,gastric freezing,gastric freezing
3557,9633,gastric lavage,gastric lavage
3558,9634,gastric tube irrigat nec,other irrigation of (naso-)gastric tube
3559,9635,gastric gavage,gastric gavage
3560,9636,gi ostomy irrigation,irrigation of gastrostomy or enterostomy
3561,9637,proctoclysis,proctoclysis
3562,9638,impacted feces removal,removal of impacted feces
3563,9639,other transanal enema,other transanal enema
3564,9641,biliary tube irrigation,irrigation of cholecystostomy and other biliary tube
3565,9642,pancreatic tube irrigat,irrigation of pancreatic tube
3566,9643,gi tract instillat nec,"digestive tract instillation, except gastric gavage"
3567,9644,vaginal douche,vaginal douche
3568,9645,nephrost/pyelost irrigat,irrigation of nephrostomy and pyelostomy
3569,9646,urterost/urete cth irrig,irrigation of ureterostomy and ureteral catheter
3570,9647,cystostomy irrigation,irrigation of cystostomy
3571,9648,indwell cath irrig nec,irrigation of other indwelling urinary catheter
3572,9023,c & s-eye,"microscopic examination of specimen from eye, culture and sensitivity"
3573,9024,parasitology-eye,"microscopic examination of specimen from eye, parasitology"
3574,9025,toxicology-eye,"microscopic examination of specimen from eye, toxicology"
3575,9026,cell block/pap-eye,"microscopic examination of specimen from eye, cell block and papanicolaou smear"
3576,9029,micro exam-eye nec,"microscopic examination of specimen from eye, other microscopic examination"
3577,9031,bact smear-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, bacterial smear"
3578,9032,culture-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, culture"
3579,9033,c & s-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, culture and sensitivity"
3580,9034,parasitology-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, parasitology"
3581,9035,toxicology-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, toxicology"
3582,9036,cell block/pap-ent/laryn,"microscopic examination of specimen from ear, nose, throat, and larynx, cell block and papanicolaou smear"
3583,9039,micro exam-ent/laryn nec,"microscopic examination of specimen from ear, nose, throat, and larynx, other microscopic examination"
3584,9041,bact smear-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, bacterial smear"
3585,9042,culture-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture"
3586,9043,c & s-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture and sensitivity"
3587,9044,parasitology-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, parasitology"
3588,9045,toxicology-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, toxicology"
3589,9046,cell block/pap-lowr resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, cell block and papanicolaou smear"
3590,9049,micro exam-lowr resp nec,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, other microscopic examination"
3591,9051,bact smear-blood,"microscopic examination of blood, bacterial smear"
3592,9649,other gu instillation,other genitourinary instillation
3593,9651,irrigation of eye,irrigation of eye
3594,9652,irrigation of ear,irrigation of ear
3595,9653,irrigation of nasal pass,irrigation of nasal passages
3596,9654,dental scaling & debride,"dental scaling, polishing, and debridement"
3597,9655,tracheostomy toilette,tracheostomy toilette
3598,9656,bronch/trach lavage nec,other lavage of bronchus and trachea
3599,9657,vascular cath irrigation,irrigation of vascular catheter
3600,9658,wound catheter irrigat,irrigation of wound catheter
3601,9659,wound irrigation nec,other irrigation of wound
3602,966,entral infus nutrit sub,enteral infusion of concentrated nutritional substances
3603,9670,con inv mec ven-unsp dur,continuous invasive mechanical ventilation of unspecified duration
3604,9671,cont inv mec ven <96 hrs,continuous invasive mechanical ventilation for less than 96 consecutive hours
3605,9672,cont inv mec ven 96+ hrs,continuous invasive mechanical ventilation for 96 consecutive hours or more
3606,9701,replace gast/esoph tube,replacement of (naso-)gastric or esophagostomy tube
3607,9702,replace gastrostomy tube,replacement of gastrostomy tube
3608,9703,replace small bowel tube,replacement of tube or enterostomy device of small intestine
3609,9704,replace large bowel tube,replacement of tube or enterostomy device of large intestine
3610,9705,repl stent in bile duct,replacement of stent (tube) in biliary or pancreatic duct
3611,9711,replace upper limb cast,replacement of cast on upper limb
3612,9052,culture-blood,"microscopic examination of blood, culture"
3613,9053,c & s-blood,"microscopic examination of blood, culture and sensitivity"
3614,9054,parasitology-blood,"microscopic examination of blood, parasitology"
3615,9055,toxicology-blood,"microscopic examination of blood, toxicology"
3616,9056,cell block/pap-blood,"microscopic examination of blood, cell block and papanicolaou smear"
3617,9059,micro exam-blood nec,"microscopic examination of blood, other microscopic examination"
3618,9061,bact smear-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, bacterial smear"
3619,9062,culture-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, culture"
3620,9063,c & s-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, culture and sensitivity"
3621,9064,parasitol-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, parasitology"
3622,9065,toxicology-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, toxicology"
3623,9066,cell blk/pap-spleen/marr,"microscopic examination of specimen from spleen and of bone marrow, cell block and papanicolaou smear"
3624,9069,micro exam-spln/marr nec,"microscopic examination of specimen from spleen and of bone marrow, other microscopic examination"
3625,9071,bact smear-lymph system,"microscopic examination of specimen from lymph node and of lymph, bacterial smear"
3626,9072,culture-lymph system,"microscopic examination of specimen from lymph node and of lymph, culture"
3627,9073,c & s-lymph system,"microscopic examination of specimen from lymph node and of lymph, culture and sensitivity"
3628,9074,parasitology-lymph sys,"microscopic examination of specimen from lymph node and of lymph, parasitology"
3629,9075,toxicology-lymph system,"microscopic examination of specimen from lymph node and of lymph, toxicology"
3630,9076,cell blk/pap-lymph sys,"microscopic examination of specimen from lymph node and of lymph, cell block and papanicolaou smear"
3631,9079,micro exam-lymph sys nec,"microscopic examination of specimen from lymph node and of lymph, other microscopic examination"
3632,9081,bact smear-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, bacterial smear"
3633,9082,culture-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture"
3634,9083,c & s-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture and sensitivity"
3635,9084,parasitology-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, parasitology"
3636,9085,toxicology-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, toxicology"
3637,9086,cell blk/pap-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, cell block and papanicolaou smear"
3638,9089,micro exam-upper gi nec,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, other microscopic examination"
3639,9091,bact smear-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, bacterial smear"
3640,9092,culture-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, culture"
3641,9712,replace lower limb cast,replacement of cast on lower limb
3642,9713,replace cast nec,replacement of other cast
3643,9714,replac m/s immob dev nec,replacement of other device for musculoskeletal immobilization
3644,9715,replace wound catheter,replacement of wound catheter
3645,9716,replace wound pack/drain,replacement of wound packing or drain
3646,9721,replace nasal packing,replacement of nasal packing
3647,9722,replace dental packing,replacement of dental packing
3648,9723,replace trach tube,replacement of tracheostomy tube
3649,9724,replace vag diaphragm,replacement and refitting of vaginal diaphragm
3650,9725,replace vaginal pessary,replacement of other vaginal pessary
3651,9726,replace vag/vulv packing,replacement of vaginal or vulvar packing or drain
3652,9729,non-op replacement nec,other nonoperative replacements
3653,9731,remove eye prosthesis,removal of eye prosthesis
3654,9732,remove nasal packing,removal of nasal packing
3655,9733,remove dental wiring,removal of dental wiring
3656,9734,remove dental packing,removal of dental packing
3657,9735,remove dental prosthesis,removal of dental prosthesis
3658,9736,remove ext mand fix dev,removal of other external mandibular fixation device
3659,9737,remove tracheostomy tube,removal of tracheostomy tube
3660,9738,remove head/neck sutures,removal of sutures from head and neck
3661,9739,remove head/neck dev nec,removal of other therapeutic device from head and neck
3662,9741,remov thoracotomy tube,removal of thoracotomy tube or pleural cavity drain
3663,9742,remov mediastinal drain,removal of mediastinal drain
3664,9743,remov thorax sutures,removal of sutures from thorax
3665,9744,nonop remov hrt asst sys,nonoperative removal of heart assist system
3666,9749,remov thor ther dev nec,removal of other device from thorax
3667,9751,remov gastrostomy tube,removal of gastrostomy tube
3668,9752,remov small bowel tube,removal of tube from small intestine
3669,9753,remov large bowel tube,removal of tube from large intestine or appendix
3670,9754,remov cholecystost tube,removal of cholecystostomy tube
3671,9755,remov biliary/liver tube,"removal of t-tube, other bile duct tube, or liver tube"
3672,9756,remov pancreatic tube,removal of pancreatic tube or drain
3673,9759,remov other gi device,removal of other device from digestive system
3674,9761,remov pyelos/nephros tub,removal of pyelostomy and nephrostomy tube
3675,9762,remov ureteral drain,removal of ureterostomy tube and ureteral catheter
