row_id,itemid,label,linksto
9066,220245,co2 production,chartevents
9067,220274,ph (venous),chartevents
9068,220277,o2 saturation pulseoxymetry,chartevents
9069,220283,resistance,chartevents
9070,220292,minute volume alarm - low,chartevents
9071,220293,minute volume alarm - high,chartevents
9072,220339,peep set,chartevents
9073,223752,non-invasive blood pressure alarm - low,chartevents
9074,223753,riker-sas scale,chartevents
9075,223754,risk for falls,chartevents
9076,223758,code status,chartevents
9077,223759,precautions: standard +,chartevents
9078,223760,health care proxy,chartevents
9079,223761,temperature fahrenheit,chartevents
9080,223762,temperature celsius,chartevents
9081,223763,bladder pressure,chartevents
9082,223764,orthostatic hr lying,chartevents
9083,223765,orthostatic hr sitting,chartevents
9084,223766,orthostatic bps standing,chartevents
9085,223767,intra cranial pressure alarm - high,chartevents
9086,223768,intra cranial pressure alarm - low,chartevents
9087,223769,o2 saturation pulseoxymetry alarm - high,chartevents
9088,223770,o2 saturation pulseoxymetry alarm - low,chartevents
9089,223771,pcwp,chartevents
9090,223772,svo2,chartevents
9091,223773,pa line cm mark,chartevents
9092,223775,vad beat rate r,chartevents
9093,223780,daily wake up deferred,chartevents
9094,223781,pain present,chartevents
9095,223782,pain type,chartevents
9096,223783,pain location,chartevents
9097,223784,pain cause,chartevents
9098,223791,pain level,chartevents
9099,223792,pain management,chartevents
9100,223794,pain level acceptable,chartevents
9101,223795,pain assessment method,chartevents
9102,223796,untoward effect,chartevents
9103,223797,sensory level,chartevents
9104,223800,epidural appearance,chartevents
9105,223801,nmb medication,chartevents
9106,223802,nerve stimulated,chartevents
9107,223804,tof response/twitch,chartevents
9108,223805,nausea and vomiting (ciwa),chartevents
9109,223806,tremor (ciwa),chartevents
9110,223810,paroxysmal sweats,chartevents
9111,223811,anxiety,chartevents
9112,223814,auditory disturbance,chartevents
9113,223817,agitation,chartevents
9114,223818,tactile disturbances,chartevents
9115,223819,visual disturbances,chartevents
9116,223820,headache,chartevents
9117,223821,orient/clouding sensory,chartevents
9118,223823,insomnia,chartevents
9119,223824,seizure,chartevents
9120,223825,sustained nystagmus,chartevents
9121,223827,ataxia,chartevents
9122,223828,slurred speech,chartevents
9123,223829,drowsiness,chartevents
9124,223830,ph (arterial),chartevents
9125,223834,o2 flow,chartevents
9126,223835,inspired o2 fraction,chartevents
9127,223836,airway type,chartevents
9128,223837,ett size (id),chartevents
9129,223838,ett location,chartevents
9130,223840,ett re-taped,chartevents
9131,223847,passey muir valve in use,chartevents
9132,223848,ventilator type,chartevents
9133,223849,ventilator mode,chartevents
9134,223851,rate,chartevents
9135,223867,additional settings,chartevents
9136,223870,wean,chartevents
9137,223871,physio,chartevents
9138,223872,inspired gas temp.,chartevents
9139,223873,paw high,chartevents
9140,223874,vti high,chartevents
9141,223875,fspn high,chartevents
9142,223876,apnea interval,chartevents
9143,223877,zcath lab intake,chartevents
9144,223878,zor intake,chartevents
9145,223879,zpacu intake,chartevents
9146,223880,zfree form intake,chartevents
9147,223881,zgu irrigant intake,chartevents
9148,223898,orientation,chartevents
9149,223900,gcs - verbal response,chartevents
9150,223901,gcs - motor response,chartevents
9151,223902,speech,chartevents
9152,223903,communication,chartevents
9153,223904,gag reflex,chartevents
9154,223905,cough reflex,chartevents
9155,223907,pupil size right,chartevents
9156,223910,follows commands,chartevents
9157,223911,spontaneous movement,chartevents
9158,223916,response to stimuli (type),chartevents
9159,223917,ru strength/movement,chartevents
9160,223918,rl strength/movement,chartevents
9161,223919,lu strength/movement,chartevents
9162,223920,ll strength/movement,chartevents
9163,223921,neuro symptoms,chartevents
9164,223923,seizure activity,chartevents
9165,223924,rle sensation,chartevents
9166,223925,seizure duration,chartevents
9167,223926,neuro drain #1 type,chartevents
9168,223930,neuro drain #1 level,chartevents
9169,223931,neuro drain #1 status,chartevents
9170,223932,neuro drain #1 drainage,chartevents
9171,223933,heat sounds,chartevents
9172,223934,dorsal pedpulse r,chartevents
9173,223935,posttib. pulses r,chartevents
9174,223936,radial pulse r,chartevents
9175,223938,ulnar pulse r,chartevents
9176,223939,brachial pulse r,chartevents
9177,223940,femoral pulse r,chartevents
9178,223941,popliteal pulse r,chartevents
9179,223942,graft/flap pulse,chartevents
9180,223943,dorsal pedpulse l,chartevents
9181,222871,mallampati classification (intubation),chartevents
9182,223059,intubation - details,chartevents
9183,223679,tco2 (calc) venous,chartevents
9184,223751,non-invasive blood pressure alarm - high,chartevents
9185,223988,lul lung sounds,chartevents
9186,223989,lll lung sounds,chartevents
9187,223990,respiratory effort,chartevents
9188,223991,cough effort,chartevents
9189,223992,cough type,chartevents
9190,223993,chest tube site # 1,chartevents
9191,223994,ct #1 suction amount,chartevents
9192,223995,ct #1 fluctuate,chartevents
9193,223996,ct #1 drainage,chartevents
9194,223997,ct #1 dressing,chartevents
9195,223998,ct #1 crepitus,chartevents
9196,223999,oral cavity,chartevents
9197,224000,nares r,chartevents
9198,224001,diet type,chartevents
9199,224003,abdominal assessment,chartevents
9200,224004,bowel sounds,chartevents
9201,224005,flatus,chartevents
9202,224006,emesis appearance,chartevents
9203,224007,gi #1 intub site,chartevents
9204,224009,gi #1 tube drainage,chartevents
9205,224010,gi #1 tube place check,chartevents
9206,224011,stool consistency,chartevents
9207,224012,stool management,chartevents
9208,224013,stool guaiac,chartevents
9209,224015,urine source,chartevents
9210,224016,urine color,chartevents
9211,224017,gu catheter size,chartevents
9212,224019,bladder irrigation,chartevents
9213,224023,support systems,chartevents
9214,224024,family communication,chartevents
9215,224025,spiritual support,chartevents
9216,224026,skin integrity,chartevents
9217,224027,skin temperature,chartevents
9218,224028,skin color,chartevents
9219,224031,edema location,chartevents
9220,224032,impaired skin site #1,chartevents
9221,224037,impaired skin cleanse #1,chartevents
9222,224161,resp alarm - high,chartevents
9223,224162,resp alarm - low,chartevents
9224,224166,doppler bp,chartevents
9225,224167,manual blood pressure systolic left,chartevents
9226,224168,parameters checked,chartevents
9227,224169,mdi #1 puff,chartevents
9228,224170,mdi #1 drug,chartevents
9229,224172,mdi #2 puff,chartevents
9230,224173,mdi #2 drug,chartevents
9231,224175,mdi #3 puff,chartevents
9232,224176,mdi #3 drug,chartevents
9233,224178,small volume neb dose #2,chartevents
9234,224181,small volume neb drug #1,chartevents
9235,224188,picc line site appear,chartevents
9236,224191,hourly patient fluid removal,chartevents
9237,224192,pulsus paradoxus,chartevents
9238,224226,impaired skin wound base #1,chartevents
9239,224259,impaired skin drainage #1,chartevents
9240,224281,multi lumen site appear,chartevents
9241,224283,multi lumen waveform appear,chartevents
9242,224289,arterial line site appear,chartevents
9243,224291,arterial line waveform appear,chartevents
9244,224297,cordis/introducer site appear,chartevents
9245,224308,capillary refill l,chartevents
9246,224309,assisted systole,chartevents
9247,224310,augmented diastole,chartevents
9248,224311,baedp,chartevents
9249,224314,abi brachial bp r (impella),chartevents
9250,224315,abi brachial bp l,chartevents
9251,224317,abi ankle bp r,chartevents
9252,224318,abi ankle bp l (impella),chartevents
9253,224322,iabp mean,chartevents
9254,224327,pca medication,chartevents
9255,224328,pca dose,chartevents
9256,224329,pca lockout (min),chartevents
9257,224330,pca 1 hour limit,chartevents
9258,224331,pca basal rate (ml/hour),chartevents
9259,224332,pca inject,chartevents
9260,224336,type of catheter (cvl),chartevents
9261,224337,insertion site (cvl),chartevents
9262,224339,guidewire exchange (cvl),chartevents
9263,224340,side (cvl),chartevents
9264,224341,acuity (cvl),chartevents
9265,224345,barrier precautions in place (cvl),chartevents
9266,224347,timeout performed by (cvl),chartevents
9267,224348,patient identified correctly (cvl),chartevents
9268,224349,verification of (cvl),chartevents
9269,224351,number of attempts required to place line (cvl),chartevents
9270,224359,qtc,chartevents
9271,224363,vad beat rate l,chartevents
9272,224366,epidural infusion rate (ml/hr),chartevents
9273,224367,epidural total dose (ml),chartevents
9274,224368,epidural medication,chartevents
9275,224369,sputum consistency,chartevents
9276,224370,sputum color,chartevents
9277,224038,impaired skin treatment #1,chartevents
9278,224040,incision closure #1,chartevents
9279,224041,incision drainage #1,chartevents
9280,224042,incision dressing #1,chartevents
9281,224043,incision cleansing #1,chartevents
9282,224044,incision packing #1,chartevents
9283,224054,braden sensory perception,chartevents
9284,224055,braden moisture,chartevents
9285,224056,braden activity,chartevents
9286,224057,braden mobility,chartevents
9287,224058,braden nutrition,chartevents
9288,224059,braden friction/shear,chartevents
9289,224061,reason for restraint (behavioral)_v1,chartevents
9290,224062,less restrictive measures (acute med/surgical),chartevents
9291,224063,restraint type,chartevents
9292,224064,restraint location_v1,chartevents
9293,224065,circulation/skin integrity,chartevents
9294,224066,position change,chartevents
9295,224067,range of motion,chartevents
9296,224068,restraints evaluated_v1,chartevents
9297,224069,side rails_v1,chartevents
9298,224070,sitter,chartevents
9299,224072,education learner,chartevents
9300,224073,education topic,chartevents
9301,224075,education readiness,chartevents
9302,224076,education barrier,chartevents
9303,224077,education method,chartevents
9304,224078,education handout,chartevents
9305,224079,education response,chartevents
9306,224080,head of bed,chartevents
9307,224082,turn,chartevents
9308,224084,activity,chartevents
9309,224085,assistance device,chartevents
9310,224086,activity tolerance,chartevents
9311,224087,therapeutic bed,chartevents
9312,224088,pressure reducing device,chartevents
9313,224089,anti embolic device,chartevents
9314,224090,knee immobilizer status,chartevents
9315,224091,continuous pressure machine status,chartevents
9316,224092,range of motion location,chartevents
9317,224093,position,chartevents
9318,224101,chest pt r/l,chartevents
9319,224105,warming device,chartevents
9320,224106,cooling device,chartevents
9321,224109,cervical collar type,chartevents
9322,224110,cervical collar status,chartevents
9323,224112,traction/immobile #1,chartevents
9324,224113,traction/immobile location #1,chartevents
9325,224114,pt splint location #1,chartevents
9326,224119,22 gauge site appear,chartevents
9327,224121,22 gauge reason discontinued,chartevents
9328,224135,dialysis access site,chartevents
9329,224139,dialysis site appearance,chartevents
9330,224144,blood flow (ml/min),chartevents
9331,224145,heparin dose (per hour),chartevents
9332,224146,system integrity,chartevents
9333,224149,access pressure,chartevents
9334,224150,filter pressure,chartevents
9335,224151,effluent pressure,chartevents
9336,224152,return pressure,chartevents
9337,224153,replacement rate,chartevents
9338,224154,dialysate rate,chartevents
9339,223944,brachial pulse l,chartevents
9340,223945,femoral pulse l,chartevents
9341,223946,popliteal pulse l,chartevents
9342,223947,posttib. pulses l,chartevents
9343,223948,radial pulse l,chartevents
9344,223949,ulnar pulse l,chartevents
9345,223951,capillary refill r,chartevents
9346,223952,pericardial drain status,chartevents
9347,223953,pericardial drain drainage,chartevents
9348,223954,pericardial drain site,chartevents
9349,223955,temporary pacemaker type,chartevents
9350,223956,temporary pacemaker mode,chartevents
9351,223957,pacer rate,chartevents
9352,223958,temporary venticular sens threshold mv,chartevents
9353,223960,temporary venticular stim threshold ma,chartevents
9354,223961,temporary pacemaker wire condition,chartevents
9355,223962,temporary pacemaker wires venticular,chartevents
9356,223963,temporary pacemaker wires ground,chartevents
9357,223964,transcutaneous pacer,chartevents
9358,223966,transcutaneous pacer placement,chartevents
9359,223967,angio site # 1,chartevents
9360,223968,angio appearance # 1,chartevents
9361,223969,transcutaneous pacer rate,chartevents
9362,223970,angio dressing # 1,chartevents
9363,223971,angio site # 2,chartevents
9364,223972,angio appearance # 2,chartevents
9365,223973,angio dressing # 2,chartevents
9366,223976,rue color,chartevents
9367,223979,rle color,chartevents
9368,223982,lue color,chartevents
9369,223983,lle color,chartevents
9370,223985,respiratory pattern,chartevents
9371,223986,rul lung sounds,chartevents
9372,223987,rll lung sounds,chartevents
9373,224669,restlessness,chartevents
9374,224670,lacrimation,chartevents
9375,224671,pupils,chartevents
9376,224672,yawning,chartevents
9377,224673,abdominal changes: observation,chartevents
9378,224674,changes in temperature,chartevents
9379,224675,muscle aches,chartevents
9380,224676,nausea and vomiting (cina),chartevents
9381,224677,tremor (cina),chartevents
9382,224680,cuff volume/units,chartevents
9383,224684,tidal volume (set),chartevents
9384,224685,tidal volume (observed),chartevents
9385,224686,tidal volume (spontaneous),chartevents
9386,224687,minute volume,chartevents
9387,224688,respiratory rate (set),chartevents
9388,224689,respiratory rate (spontaneous),chartevents
9389,224690,respiratory rate (total),chartevents
9390,224691,flow rate (l/min),chartevents
9391,224692,flow pattern,chartevents
9392,224695,peak insp. pressure,chartevents
9393,224696,plateau pressure,chartevents
9394,224697,mean airway pressure,chartevents
9395,224699,zauto peep level,chartevents
9396,224700,total peep level,chartevents
9397,224701,psv level,chartevents
9398,224702,pcv level (avea),chartevents
9399,224703,zatc tube #,chartevents
9400,224704,atc %,chartevents
9401,224705,p high (aprv),chartevents
9402,224706,p low (aprv),chartevents
9403,224707,t high (aprv),chartevents
9404,224709,t low (aprv),chartevents
9405,224710,recruitment press,chartevents
9406,224711,recruitment duration,chartevents
9407,224712,recruitment mode,chartevents
9408,224713,circuit changed,chartevents
9409,224715,sbt started,chartevents
9410,224716,sbt stopped,chartevents
9411,224717,sbt successfully completed,chartevents
9412,224718,rr > 35 for > 5 min,chartevents
9413,224719,sao2 < 90% > 2 min,chartevents
9414,224720,arrythmia,chartevents
9415,224721,hr > 140,chartevents
9416,224723,accessory muscle use,chartevents
9417,224726,o2 consumption,chartevents
9418,224727,resting energy expenditure,chartevents
9419,224728,peak exp flow rate,chartevents
9420,224730,corneal reflex right,chartevents
9421,224731,corneal reflex left,chartevents
9422,224733,pupil size left,chartevents
9423,224735,flow rate (variable/fixed),chartevents
9424,224738,inspiratory time,chartevents
9425,224740,rsbi deferred,chartevents
9426,224743,vd/vt ratio,chartevents
9427,224745,respiratory quotient,chartevents
9428,224746,transpulmonary pressure (exp. hold),chartevents
9429,224747,transpulmonary pressure (insp. hold),chartevents
9430,224748,cont neb - dose (mg/hr/drug),chartevents
9431,224749,nitric oxide,chartevents
9432,224750,nitric oxide tank pressure,chartevents
9433,224751,temporary pacemaker rate,chartevents
9434,224752,temporary atrial sens threshold mv,chartevents
9435,224753,temporary atrial sens setting mv,chartevents
9436,224754,temporary atrial stim threshold ma,chartevents
9437,224755,temporary atrial stim setting ma,chartevents
9438,224756,response,chartevents
9439,224758,rue sensation,chartevents
9440,224759,lue sensation,chartevents
9441,224762,lle sensation,chartevents
9442,224764,neuro drain location,chartevents
9443,224765,neuro drain head of bed,chartevents
9444,224767,rue temp,chartevents
9445,224769,lue temp,chartevents
9446,224771,rle temp,chartevents
9447,224773,lle temp,chartevents
9448,224775,ct #1 leak,chartevents
9449,224777,ct #2 leak,chartevents
9450,224779,ct #3 leak,chartevents
9451,224781,ct #4 leak,chartevents
9452,224785,gi #1 tube type,chartevents
9453,224786,gi #1 tube status,chartevents
9454,224788,gi #2 tube type,chartevents
9455,224789,gi #2 tube status,chartevents
9456,224791,gi #3 tube type,chartevents
9457,224792,gi #3 tube status,chartevents
9458,224794,stool color,chartevents
9459,224372,sputum source,chartevents
9460,224373,sputum amount,chartevents
9461,224375,cont neb - med,chartevents
9462,224379,pca cleared,chartevents
9463,224380,neuro waveform appearance,chartevents
9464,224389,heart sounds,chartevents
9465,224390,temporary atrial sens,chartevents
9466,224391,ett mark (location),chartevents
9467,224392,ett position change,chartevents
9468,224404,art lumen volume,chartevents
9469,224406,ven lumen volume,chartevents
9470,224409,pain level response,chartevents
9471,224410,pca bolus,chartevents
9472,224411,epidural bolus (ml),chartevents
9473,224413,tof response,chartevents
9474,224414,tof twitch,chartevents
9475,224415,ett mark (cm),chartevents
9476,224417,cuff pressure,chartevents
9477,224418,cuff volume (ml),chartevents
9478,224419,negative insp. force,chartevents
9479,224420,vital cap,chartevents
9480,224421,spont vt,chartevents
9481,224422,spont rr,chartevents
9482,224423,ct #2 crepitus,chartevents
9483,224424,ct #2 drainage,chartevents
9484,224425,ct #2 dressing,chartevents
9485,224426,ct #2 fluctuate,chartevents
9486,224427,ct #2 suction amount,chartevents
9487,224428,ct #3 crepitus,chartevents
9488,224429,ct #4 crepitus,chartevents
9489,224430,ct #3 drainage,chartevents
9490,224431,ct #4 drainage,chartevents
9491,224432,ct #3 dressing,chartevents
9492,224433,ct #4 dressing,chartevents
9493,224434,ct #3 fluctuate,chartevents
9494,224435,ct #4 fluctuate,chartevents
9495,224436,ct #3 suction amount,chartevents
9496,224437,ct #4 suction amount,chartevents
9497,224438,chest tube site # 2,chartevents
9498,224439,chest tube site #3,chartevents
9499,224440,chest tube site #4,chartevents
9500,224441,gi #2 intub site,chartevents
9501,224442,gi #3 intub site,chartevents
9502,224443,gi #2 tube place check,chartevents
9503,224444,gi #3 tube place check,chartevents
9504,224445,gi #2 tube drainage,chartevents
9505,224446,gi #3 tube drainage,chartevents
9506,224447,family meeting,chartevents
9507,224449,traction/immobile #2,chartevents
9508,224450,traction/immobile #3,chartevents
9509,224451,traction/immobile #4,chartevents
9510,224452,traction/immobile location #2,chartevents
9511,224453,traction/immobile location #3,chartevents
9512,224454,traction/immobile location #4,chartevents
9513,224455,pt splint location #4,chartevents
9514,224456,pt splint location #2,chartevents
9515,224457,pt splint location #3,chartevents
9516,224468,ultrasound (cvl),chartevents
9517,224469,medications / anesthetic (pa line),chartevents
9518,224472,indications (pa line),chartevents
9519,224476,insertion site (pa line),chartevents
9520,224478,type of catheter (pa line),chartevents
9521,224479,complications (pa line),chartevents
9522,224489,indication (lp),chartevents
9523,224490,site cleansed with chloraprep(tm) (lp),chartevents
9524,224491,lidocaine 1% (lp),chartevents
9525,224495,patient position (lp),chartevents
9526,224496,entry site (lp),chartevents
9527,224498,amount of fluid removed (lp),chartevents
9528,224499,fluid removed (lp),chartevents
9529,224503,patient (thcen),chartevents
9530,224504,with ultrasound (thcen),chartevents
9531,224505,lidocaine 1% (thcen),chartevents
9532,224506,conscious sedation (thcen),chartevents
9533,224508,location (picc),chartevents
9534,224511,type of catheter (picc),chartevents
9535,224512,insertion site (picc),chartevents
9536,224515,timeout performed by (picc),chartevents
9537,224517,patient identified correctly (picc),chartevents
9538,224561,impaired skin type #1,chartevents
9539,224562,impaired skin length #1,chartevents
9540,224563,impaired skin depth #1,chartevents
9541,224564,impaired skin odor #1,chartevents
9542,224565,surrounding tissue #1,chartevents
9543,224568,barrier precautions in place (picc),chartevents
9544,224571,guidewire exchange (picc),chartevents
9545,224577,side (picc),chartevents
9546,224581,ultrasound (picc),chartevents
9547,224582,verification of (picc),chartevents
9548,224584,number of attempts required to place line (picc),chartevents
9549,224596,acuity (picc),chartevents
9550,224604,thermodilution (pa line),chartevents
9551,224605,fick (pa line),chartevents
9552,224617,timeout performed by (pa line),chartevents
9553,224618,patient identified correctly (pa line),chartevents
9554,224619,verification of (pa line),chartevents
9555,224624,barrier precautions in place (pa line),chartevents
9556,224629,number of operators (cvl),chartevents
9557,224631,pressure ulcer stage #1,chartevents
9558,224632,tunneling present #1,chartevents
9559,224633,undermining present #1,chartevents
9560,224639,daily weight,chartevents
9561,224640,service,chartevents
9562,224641,alarms on,chartevents
9563,224642,temperature site,chartevents
9564,224643,manual blood pressure diastolic left,chartevents
9565,224645,orthostatic bps lying,chartevents
9566,224646,orthostatic bps sitting,chartevents
9567,224647,orthostatic hr standing,chartevents
9568,224650,ectopy type 1,chartevents
9569,224651,ectopy frequency 1,chartevents
9570,224652,unassisted systole,chartevents
9571,224654,paedp,chartevents
9572,224659,vacuum assist,chartevents
9573,224660,ecmo,chartevents
9574,224661,baseline current/ma,chartevents
9575,224662,current used/ma,chartevents
9576,224663,pca attempt,chartevents
9577,224665,pca total dose,chartevents
9578,224666,nasal congestion,chartevents
9579,224667,goose flesh,chartevents
9580,224668,sweating,chartevents
9581,224837,temporary ventricular sens setting mv,chartevents
9582,224838,temporary ventricular stim setting ma,chartevents
9583,224839,temporary pacemaker wires atrial,chartevents
9584,224842,cardiac output (cco),chartevents
9585,224844,permanent pacemaker mode,chartevents
9586,224845,permanent pacemaker rate,chartevents
9587,224846,impaired skin width #1,chartevents
9588,224847,impaired skin drainage amount #1,chartevents
9589,224848,incision appearance #1,chartevents
9590,224850,incision drainage amount #1,chartevents
9591,224851,dressing status #1,chartevents
9592,224854,reason for restraint (acute medical/surgical)_v1,chartevents
9593,224855,patient/family informed_v1,chartevents
9594,224856,restraints ordered,chartevents
9595,224857,less restrictive measures (behavioral),chartevents
9596,224858,patient behavior during application,chartevents
9597,224859,status and comfort (behavioral),chartevents
9598,224860,skin condition,chartevents
9599,224862,edema amount,chartevents
9600,224864,ztrach care,chartevents
9601,224865,flow sensitivity,chartevents
9602,224866,temporary atrial capture,chartevents
9603,224946,impaired skin type #4,chartevents
9604,224947,impaired skin type #5,chartevents
9605,224948,impaired skin type #6,chartevents
9606,224949,impaired skin type #7,chartevents
9607,224950,impaired skin type #8,chartevents
9608,224951,impaired skin width #2,chartevents
9609,224952,impaired skin width #3,chartevents
9610,224953,impaired skin width #4,chartevents
9611,224954,impaired skin width #5,chartevents
9612,224955,impaired skin width #6,chartevents
9613,224956,impaired skin width #7,chartevents
9614,224957,impaired skin width #8,chartevents
9615,224958,impaired skin wound base #2,chartevents
9616,224959,impaired skin wound base #3,chartevents
9617,224960,impaired skin wound base #4,chartevents
9618,224961,impaired skin wound base #5,chartevents
9619,224962,impaired skin wound base #6,chartevents
9620,224963,impaired skin wound base #7,chartevents
9621,224964,impaired skin wound base #8,chartevents
9622,224965,pressure ulcer stage #2,chartevents
9623,224966,pressure ulcer stage #3,chartevents
9624,224967,pressure ulcer stage #4,chartevents
9625,224968,pressure ulcer stage #5,chartevents
9626,224969,pressure ulcer stage #6,chartevents
9627,224970,pressure ulcer stage #7,chartevents
9628,224971,pressure ulcer stage #8,chartevents
9629,224972,surrounding tissue #2,chartevents
9630,224973,surrounding tissue #3,chartevents
9631,224974,surrounding tissue #4,chartevents
9632,224975,surrounding tissue #5,chartevents
9633,224976,surrounding tissue #6,chartevents
9634,224977,surrounding tissue #7,chartevents
9635,224978,surrounding tissue #8,chartevents
9636,224979,tunneling present #2,chartevents
9637,224980,tunneling present #3,chartevents
9638,224981,tunneling present #4,chartevents
9639,224982,tunneling present #5,chartevents
9640,224983,tunneling present #6,chartevents
9641,224984,tunneling present #7,chartevents
9642,224985,tunneling present #8,chartevents
9643,224986,undermining present #2,chartevents
9644,224987,undermining present #3,chartevents
9645,224988,undermining present #4,chartevents
9646,224989,undermining present #5,chartevents
9647,224990,undermining present #6,chartevents
9648,224991,undermining present #7,chartevents
9649,224992,undermining present #8,chartevents
9650,224993,incision appearance #2,chartevents
9651,224994,incision appearance #3,chartevents
9652,224995,incision appearance #4,chartevents
9653,224996,incision appearance #5,chartevents
9654,224997,incision appearance #6,chartevents
9655,224998,incision cleansing #2,chartevents
9656,224999,incision cleansing #3,chartevents
9657,225000,incision cleansing #4,chartevents
9658,225001,incision cleansing #5,chartevents
9659,225002,incision cleansing #6,chartevents
9660,225003,incision closure #6,chartevents
9661,225004,incision closure #2,chartevents
9662,225005,incision closure #3,chartevents
9663,225006,incision closure #4,chartevents
9664,225007,incision closure #5,chartevents
9665,225013,incision drainage #2,chartevents
9666,225014,incision drainage #3,chartevents
9667,225015,incision drainage #4,chartevents
9668,225016,incision drainage #5,chartevents
9669,225017,incision drainage #6,chartevents
9670,225018,incision drainage amount #2,chartevents
9671,225019,incision drainage amount #3,chartevents
9672,225020,incision drainage amount #4,chartevents
9673,225021,incision drainage amount #5,chartevents
9674,225022,incision drainage amount #6,chartevents
9675,225023,incision dressing #2,chartevents
9676,225024,incision dressing #3,chartevents
9677,225025,incision dressing #4,chartevents
9678,225026,incision dressing #5,chartevents
9679,225027,incision dressing #6,chartevents
9680,225028,dressing status #2,chartevents
9681,225029,dressing status #3,chartevents
9682,225030,dressing status #4,chartevents
9683,225031,dressing status #5,chartevents
9684,225032,dressing status #6,chartevents
9685,225043,incision packing #2,chartevents
9686,225044,incision packing #3,chartevents
9687,225045,incision packing #4,chartevents
9688,225046,incision packing #5,chartevents
9689,225047,incision packing #6,chartevents
9690,224876,urine appearance,chartevents
9691,224879,nares l,chartevents
9692,224888,impaired skin cleanse #2,chartevents
9693,224889,impaired skin cleanse #3,chartevents
9694,224890,impaired skin cleanse #4,chartevents
9695,224891,impaired skin cleanse #5,chartevents
9696,224892,impaired skin cleanse #6,chartevents
9697,224893,impaired skin cleanse #7,chartevents
9698,224894,impaired skin cleanse #8,chartevents
9699,224895,impaired skin depth #2,chartevents
9700,224896,impaired skin depth #3,chartevents
9701,224897,impaired skin depth #4,chartevents
9702,224898,impaired skin depth #5,chartevents
9703,224899,impaired skin depth #6,chartevents
9704,224900,impaired skin depth #7,chartevents
9705,224901,impaired skin depth #8,chartevents
9706,224902,impaired skin drainage #2,chartevents
9707,224903,impaired skin drainage #3,chartevents
9708,224904,impaired skin drainage #4,chartevents
9709,224905,impaired skin drainage #5,chartevents
9710,224906,impaired skin drainage #6,chartevents
9711,224907,impaired skin drainage #7,chartevents
9712,224908,impaired skin drainage #8,chartevents
9713,224909,impaired skin drainage amount #2,chartevents
9714,224910,impaired skin drainage amount #3,chartevents
9715,224911,impaired skin drainage amount #4,chartevents
9716,224912,impaired skin drainage amount #5,chartevents
9717,224913,impaired skin drainage amount #6,chartevents
9718,224914,impaired skin drainage amount #7,chartevents
9719,224915,impaired skin drainage amount #8,chartevents
9720,224916,impaired skin length #2,chartevents
9721,224917,impaired skin length #3,chartevents
9722,224918,impaired skin length #4,chartevents
9723,224919,impaired skin length #5,chartevents
9724,224920,impaired skin length #6,chartevents
9725,224921,impaired skin length #7,chartevents
9726,224922,impaired skin length #8,chartevents
9727,224923,impaired skin odor #2,chartevents
9728,224924,impaired skin odor #3,chartevents
9729,224925,impaired skin odor #4,chartevents
9730,224926,impaired skin odor #5,chartevents
9731,224927,impaired skin odor #6,chartevents
9732,224928,impaired skin odor #7,chartevents
9733,224929,impaired skin odor #8,chartevents
9734,224930,impaired skin site #2,chartevents
9735,224931,impaired skin site #3,chartevents
9736,224932,impaired skin site #4,chartevents
9737,224933,impaired skin site #5,chartevents
9738,224934,impaired skin site #6,chartevents
9739,224935,impaired skin site #7,chartevents
9740,224936,impaired skin site #8,chartevents
9741,224937,impaired skin treatment #2,chartevents
9742,224938,impaired skin treatment #3,chartevents
9743,224939,impaired skin treatment #4,chartevents
9744,224940,impaired skin treatment #5,chartevents
9745,224941,impaired skin treatment #6,chartevents
9746,224942,impaired skin treatment #7,chartevents
9747,224943,impaired skin treatment #8,chartevents
9748,224944,impaired skin type #2,chartevents
9749,224945,impaired skin type #3,chartevents
9750,224796,ostomy,chartevents
9751,224797,ostomy appearance,chartevents
9752,224800,av fistula r bruit,chartevents
9753,224801,av fistula r thrill,chartevents
9754,224803,av fistula l bruit,chartevents
9755,224804,av fistula l thrill,chartevents
9756,224806,ct #1 suction type,chartevents
9757,224808,ct #2 suction type,chartevents
9758,224810,ct #3 suction type,chartevents
9759,224812,ct #4 suction type,chartevents
9760,224814,gi #1 tube place method,chartevents
9761,224816,gi #2 tube place method,chartevents
9762,224818,gi #3 tube place method,chartevents
9763,224826,zhco3 (serum),chartevents
9764,224828,arterial base excess,chartevents
9765,224829,trach tube type,chartevents
9766,224830,trach tube manufacturer,chartevents
9767,224831,trach tube size (i.d.),chartevents
9768,224832,ett type,chartevents
9769,224833,sbt deferred,chartevents
9770,224834,temporary ventricular sens,chartevents
9771,224835,temporary ventricular capture,chartevents
9772,225225,cco pac site appear,chartevents
9773,225227,cco pac waveform appear,chartevents
9774,225228,cco pac zero/calibrate,chartevents
9775,225230,20 gauge reason discontinued,chartevents
9776,225231,20 gauge site appear,chartevents
9777,225233,18 gauge reason discontinued,chartevents
9778,225234,18 gauge site appear,chartevents
9779,225236,16 gauge reason discontinued,chartevents
9780,225237,16 gauge site appear,chartevents
9781,225239,14 gauge reason discontinued,chartevents
9782,225240,14 gauge site appear,chartevents
9783,225242,indication (thcen),chartevents
9784,225244,side (thcen),chartevents
9785,225245,patient position (thcen),chartevents
9786,225246,fluid removed (thcen),chartevents
