row_id,icd9_code,short_title,long_title
11404,99593,sirs-noninf w/o ac or ds,systemic inflammatory response syndrome due to noninfectious process without acute organ dysfunction
11405,99594,sirs-noninf w ac org dys,systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction
11406,99600,malfunc card dev/grf nos,"mechanical complication of unspecified cardiac device, implant, and graft"
11407,99601,malfunc cardiac pacemake,mechanical complication due to cardiac pacemaker (electrode)
11408,99602,malfunc prosth hrt valve,mechanical complication due to heart valve prosthesis
11409,99603,malfunc coron bypass grf,mechanical complication due to coronary bypass graft
11410,99604,mch cmp autm mplnt dfbrl,mechanical complication of automatic implantable cardiac defibrillator
11411,99609,malfunc card dev/grf nec,"other mechanical complication of cardiac device, implant, and graft"
11412,9961,malfunc vasc device/graf,"mechanical complication of other vascular device, implant, and graft"
11413,9962,malfun neuro device/graf,"mechanical complication of nervous system device, implant, and graft"
11414,99630,malfunc gu dev/graft nos,"mechanical complication of unspecified genitourinary device, implant, and graft"
11415,99631,malfunc urethral cath,mechanical complication due to urethral (indwelling) catheter
11416,99632,malfunction iud,mechanical complication due to intrauterine contraceptive device
11417,99639,malfunc gu dev/graft nec,"other mechanical complication of genitourinary device, implant, and graft"
11418,99640,cmp int orth dev/gft nos,"unspecified mechanical complication of internal orthopedic device, implant, and graft"
11419,99641,mech loosening pros jt,mechanical loosening of prosthetic joint
11420,99642,dislocate prosthetic jt,dislocation of prosthetic joint
11421,99643,broke prosthtc jt implnt,broken prosthetic joint implant
11422,99644,periprosthetc fx-pros jt,peri-prosthetic fracture around prosthetic joint
11423,99645,periprosthetc osteolysis,peri-prosthetic osteolysis
11424,99646,articular wear prosth jt,articular bearing surface wear of prosthetic joint
11425,99647,mech com pros jt implant,other mechanical complication of prosthetic joint implant
11426,99649,mech com orth dev nec,"other mechanical complication of other internal orthopedic device, implant, and graft"
11427,99651,corneal grft malfunction,mechanical complication due to corneal graft
11428,99652,oth tissue graft malfunc,"mechanical complication due to graft of other tissue, not elsewhere classified"
11429,99653,lens prosthesis malfunc,mechanical complication due to ocular lens prosthesis
11430,99654,breast prosth malfunc,mechanical complication due to breast prosthesis
11431,99655,comp-artificial skin grf,mechanical complication due to artificial skin graft and decellularized allodermis
11432,99656,comp-periton dialys cath,mechanical complication due to peritoneal dialysis catheter
11433,99657,complcation-insulin pump,mechanical complication due to insulin pump
11434,99659,malfunc oth device/graft,"mechanical complication due to other implant and internal device, not elsewhere classified"
11435,99660,reaction-unsp devic/grft,"infection and inflammatory reaction due to unspecified device, implant, and graft"
11436,99661,react-cardiac dev/graft,"infection and inflammatory reaction due to cardiac device, implant, and graft"
11437,99662,react-oth vasc dev/graft,"infection and inflammatory reaction due to other vascular device, implant, and graft"
11438,99663,react-nerv sys dev/graft,"infection and inflammatory reaction due to nervous system device, implant, and graft"
11439,99664,react-indwell urin cath,infection and inflammatory reaction due to indwelling urinary catheter
11440,99665,react-oth genitourin dev,"infection and inflammatory reaction due to other genitourinary device, implant, and graft"
11441,99666,react-inter joint prost,infection and inflammatory reaction due to internal joint prosthesis
11442,e8117,reentrant coll-pedest,motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring pedestrian
11443,e8118,reentrant coll-pers nec,motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring other specified person
11444,e8119,reentrant coll-pers nos,motor vehicle traffic accident involving re-entrant collision with another motor vehicle injuring unspecified person
11445,e8120,mv collision nos-driver,other motor vehicle traffic accident involving collision with motor vehicle injuring driver of motor vehicle other than motorcycle
11446,e8121,mv collision nos-pasngr,other motor vehicle traffic accident involving collision with motor vehicle injuring passenger in motor vehicle other than motorcycle
11447,e8122,mv collis nos-motorcycl,other motor vehicle traffic accident involving collision with motor vehicle injuring motorcyclist
11448,e8123,mv coll nos-mcycl psngr,other motor vehicle traffic accident involving collision with motor vehicle injuring passenger on motorcycle
11449,e8124,mv collision nos-st car,other motor vehicle traffic accident involving collision with motor vehicle injuring occupant of streetcar
11450,e8125,mv coll nos-anim rid,other motor vehicle traffic accident involving collision with motor vehicle injuring rider of animal; occupant of animal-drawn vehicle
11451,e8126,mv coll nos-ped cycl,other motor vehicle traffic accident involving collision with motor vehicle injuring pedal cyclist
11452,e8127,mv collision nos-pedest,other motor vehicle traffic accident involving collision with motor vehicle injuring pedestrian
11453,e8128,mv collis nos-pers nec,other motor vehicle traffic accident involving collision with motor vehicle injuring other specified person
11454,e8129,mv collis nos-pers nos,other motor vehicle traffic accident involving collision with motor vehicle injuring unspecified person
11455,e8130,mv-oth veh coll-driver,motor vehicle traffic accident involving collision with other vehicle injuring driver of motor vehicle other than motorcycle
11456,e8131,mv-oth veh coll-pasngr,motor vehicle traffic accident involving collision with other vehicle injuring passenger in motor vehicle other than motorcycle
11457,e8132,mv-oth veh coll-motcycl,motor vehicle traffic accident involving collision with other vehicle injuring motorcyclist
11458,e8133,mv-oth veh coll-mcyc psg,motor vehicle traffic accident involving collision with other vehicle injuring passenger on motorcycle
11459,e8134,mv-oth veh coll-st car,motor vehicle traffic accident involving collision with other vehicle injuring occupant of streetcar
11460,e8135,mv-oth veh coll-anim rid,motor vehicle traffic accident involving collision with other vehicle injuring rider of animal; occupant of animal-drawn vehicle
11461,e8136,mv-oth veh coll-ped cycl,motor vehicle traffic accident involving collision with other vehicle injuring pedal cyclist
11462,e8137,mv-oth veh coll-pedest,motor vehicle traffic accident involving collision with other vehicle injuring pedestrian
11463,e8138,mv-oth veh coll-pers nec,motor vehicle traffic accident involving collision with other vehicle injuring other specified person
11464,e8139,mv-oth veh coll-pers nos,motor vehicle traffic accident involving collision with other vehicle injuring unspecified person
11465,e8140,mv coll w pedest-driver,motor vehicle traffic accident involving collision with pedestrian injuring driver of motor vehicle other than motorcycle
11466,e8141,mv coll w pedest-pasngr,motor vehicle traffic accident involving collision with pedestrian injuring passenger in motor vehicle other than motorcycle
11467,e8142,mv coll w pedest-motcycl,motor vehicle traffic accident involving collision with pedestrian injuring motorcyclist
11468,e8143,mv coll w ped-mcycl psgr,motor vehicle traffic accident involving collision with pedestrian injuring passenger on motorcycle
11469,e8144,mv coll w pedest-st car,motor vehicle traffic accident involving collision with pedestrian injuring occupant of streetcar
11470,e8145,mv coll w ped-anim rid,motor vehicle traffic accident involving collision with pedestrian injuring rider of animal; occupant of animal drawn vehicle
11471,e8146,mv coll w ped-ped cycl,motor vehicle traffic accident involving collision with pedestrian injuring pedal cyclist
11472,e8147,mv coll w pedest-pedest,motor vehicle traffic accident involving collision with pedestrian injuring pedestrian
11473,e8148,mv coll w pedes-pers nec,motor vehicle traffic accident involving collision with pedestrian injuring other specified person
11474,e8149,mv coll w pedes-pers nos,motor vehicle traffic accident involving collision with pedestrian injuring unspecified person
11475,e8150,mv coll w oth obj-driver,other motor vehicle traffic accident involving collision on the highway injuring driver of motor vehicle other than motorcycle
11476,e8151,mv coll w oth obj-pasngr,other motor vehicle traffic accident involving collision on the highway injuring passenger in motor vehicle other than motorcycle
11477,e8152,mv coll w oth obj-mocycl,other motor vehicle traffic accident involving collision on the highway injuring motorcyclist
11478,e8153,mv coll w obj-mcycl psgr,other motor vehicle traffic accident involving collision on the highway injuring passenger on motorcycle
11479,e8154,mv coll w obj-st car,other motor vehicle traffic accident involving collision on the highway injuring occupant of streetcar
11480,e8155,mv coll w obj-anim rider,other motor vehicle traffic accident involving collision on the highway injuring rider of animal; occupant of animal-drawn vehicle
11481,e8156,mv coll w obj-ped cycl,other motor vehicle traffic accident involving collision on the highway injuring pedal cyclist
11482,e8157,mv coll w obj-pedest,other motor vehicle traffic accident involving collision on the highway injuring pedestrian
11483,e8158,mv coll w obj-pers nec,other motor vehicle traffic accident involving collision on the highway injuring other specified person
11484,e8159,mv coll w obj-pers nos,other motor vehicle traffic accident involving collision on the highway injuring unspecified person
11485,e8160,loss control mv acc-driv,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring driver of motor vehicle other than motorcycle"
11486,e8161,loss control mv acc-psgr,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring passenger in motor vehicle other than motorcycle"
11487,e8162,loss control mv-mocycl,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring motorcyclist"
11488,e972,legal intervent-gas,injury due to legal intervention by gas
11489,e973,legal interven-blunt obj,injury due to legal intervention by blunt object
11490,e974,legal interven-cut instr,injury due to legal intervention by cutting and piercing instrument
11491,e975,legal intervention nec,injury due to legal intervention by other specified means
11492,81513,fx metacarpal shaft-open,open fracture of shaft of metacarpal bone(s)
11493,81514,fx metacarpal neck-open,open fracture of neck of metacarpal bone(s)
11494,81519,mult fx metacarpus-open,open fracture of multiple sites of metacarpus
11495,81600,"fx phalanx, hand nos-cl","closed fracture of phalanx or phalanges of hand, unspecified"
11496,81601,"fx mid/prx phal, hand-cl",closed fracture of middle or proximal phalanx or phalanges of hand
11497,81602,"fx dist phalanx, hand-cl",closed fracture of distal phalanx or phalanges of hand
11498,81603,"fx mult phalan, hand-cl",closed fracture of multiple sites of phalanx or phalanges of hand
11499,81610,"fx phalanx, hand nos-opn","open fracture of phalanx or phalanges of hand, unspecified"
11500,67523,mastitis-antepartum,"nonpurulent mastitis associated with childbirth, antepartum condition or complication"
11501,67524,mastitis-postpartum,"nonpurulent mastitis associated with childbirth, postpartum condition or complication"
11502,67580,breast inf preg nec-unsp,"other specified infections of the breast and nipple associated with childbirth, unspecified as to episode of care or not applicable"
11503,67581,breast infect nec-deliv,"other specified infections of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition"
11504,67582,breast inf nec-del w p/p,"other specified infections of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication"
11505,67583,breast inf nec-antepart,"other specified infections of the breast and nipple associated with childbirth, antepartum condition or complication"
11506,67584,breast inf nec-postpart,"other specified infections of the breast and nipple associated with childbirth, postpartum condition or complication"
11507,67590,breast inf preg nos-unsp,"unspecified infection of the breast and nipple associated with childbirth, unspecified as to episode of care or not applicable"
11508,67591,breast infect nos-deliv,"unspecified infection of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition"
11509,67592,breast inf nos-del w p/p,"unspecified infection of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication"
11510,67593,breast inf nos-antepart,"unspecified infection of the breast and nipple associated with childbirth, antepartum condition or complication"
11511,67594,breast inf nos-postpart,"unspecified infection of the breast and nipple associated with childbirth, postpartum condition or complication"
11512,67600,retract nipple preg-unsp,"retracted nipple associated with childbirth, unspecified as to episode of care or not applicable"
11513,67601,retracted nipple-deliver,"retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition"
11514,67602,retract nipple-del w p/p,"retracted nipple associated with childbirth, delivered, with mention of postpartum complication"
11515,67603,retract nipple-antepart,"retracted nipple associated with childbirth, antepartum condition or complication"
11516,67604,retract nipple-postpart,"retracted nipple associated with childbirth, postpartum condition or complication"
11517,67610,cracked nipple preg-unsp,"cracked nipple associated with childbirth, unspecified as to episode of care or not applicable"
11518,67611,cracked nipple-delivered,"cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition"
11519,67612,cracked nipple-del w p/p,"cracked nipple associated with childbirth, delivered, with mention of postpartum complication"
11520,67613,cracked nipple-antepart,"cracked nipple associated with childbirth, antepartum condition or complication"
11521,67614,cracked nipple-postpart,"cracked nipple associated with childbirth, postpartum condition or complication"
11522,67620,breast engorge-unspec,"engorgement of breasts associated with childbirth, unspecified as to episode of care or not applicable"
11523,67621,breast engorge-delivered,"engorgement of breasts associated with childbirth, delivered, with or without mention of antepartum condition"
11524,67622,breast engorge-del w p/p,"engorgement of breasts associated with childbirth, delivered, with mention of postpartum complication"
11525,67623,breast engorge-antepart,"engorgement of breasts associated with childbirth, antepartum condition or complication"
11526,67624,breast engorge-postpart,"engorgement of breasts associated with childbirth, postpartum condition or complication"
11527,67630,breast dis preg nec-unsp,"other and unspecified disorder of breast associated with childbirth, unspecified as to episode of care or not applicable"
11528,67631,breast dis nec-delivered,"other and unspecified disorder of breast associated with childbirth, delivered, with or without mention of antepartum condition"
11529,67632,breast dis nec-del w p/p,"other and unspecified disorder of breast associated with childbirth, delivered, with mention of postpartum complication"
11530,67633,breast dis nec-antepart,"other and unspecified disorder of breast associated with childbirth, antepartum condition or complication"
11531,67634,breast dis nec-postpart,"other and unspecified disorder of breast associated with childbirth, postpartum condition or complication"
11532,67640,lactation fail-unspec,"failure of lactation, unspecified as to episode of care or not applicable"
11533,67641,lactation fail-delivered,"failure of lactation, delivered, with or without mention of antepartum condition"
11534,67642,lactation fail-del w p/p,"failure of lactation, delivered, with mention of postpartum complication"
11535,67643,lactation fail-antepart,"failure of lactation, antepartum condition or complication"
11536,67644,lactation fail-postpart,"failure of lactation, postpartum condition or complication"
11537,67650,suppr lactation-unspec,"suppressed lactation, unspecified as to episode of care or not applicable"
11538,67651,suppr lactation-deliver,"suppressed lactation, delivered, with or without mention of antepartum condition"
11539,67652,suppr lactat-del w p/p,"suppressed lactation, delivered, with mention of postpartum complication"
11540,67653,suppr lactation-antepar,"suppressed lactation, antepartum condition or complication"
11541,67654,suppr lactation-postpart,"suppressed lactation, postpartum condition or complication"
11542,67660,galactorrhea preg-unspec,"galactorrhea associated with childbirth, unspecified as to episode of care or not applicable"
11543,67661,galactorrhea-delivered,"galactorrhea associated with childbirth, delivered, with or without mention of antepartum condition"
11544,67662,galactorrhea-del w p/p,"galactorrhea associated with childbirth, delivered, with mention of postpartum complication"
11545,67663,galactorrhea-antepartum,"galactorrhea associated with childbirth, antepartum condition or complication"
11546,67664,galactorrhea-postpartum,"galactorrhea associated with childbirth, postpartum condition or complication"
11547,96904,pois tetracyclc andepres,poisoning by tetracyclic antidepressants
11548,96905,pois tricyclc antidepres,poisoning by tricyclic antidepressants
11549,96909,pois antidepressants nec,poisoning by other antidepressants
11550,9691,pois-phenothiazine tranq,poisoning by phenothiazine-based tranquilizers
11551,9692,pois-butyrophenone tranq,poisoning by butyrophenone-based tranquilizers
11552,9693,poison-antipsychotic nec,"poisoning by other antipsychotics, neuroleptics, and major tranquilizers"
11553,9694,pois-benzodiazepine tran,poisoning by benzodiazepine-based tranquilizers
11554,9695,poison-tranquilizer nec,poisoning by other tranquilizers
11555,9696,poisoning-hallucinogens,poisoning by psychodysleptics (hallucinogens)
11556,96970,pois psychostimulant nos,"poisoning by psychostimulant, unspecified"
11557,96971,poisoning by caffeine,poisoning by caffeine
11558,96972,poisoning by amphetamine,poisoning by amphetamines
11559,96973,poison by methylphendate,poisoning by methylphenidate
11560,96979,poison by psychostim nec,poisoning by other psychostimulants
11561,9698,poison-psychotropic nec,poisoning by other specified psychotropic agents
11562,9699,poison-psychotropic nos,poisoning by unspecified psychotropic agent
11563,9700,poisoning-analeptics,poisoning by analeptics
11564,9701,poison-opiate antagonist,poisoning by opiate antagonists
11565,97081,poisoning by cocaine,poisoning by cocaine
11566,97089,poison-cns stimulant nec,poisoning by other central nervous system stimulants
11567,9709,pois-cns stimulant nos,poisoning by unspecified central nervous system stimulant
11568,9710,pois-parasympathomimetic,poisoning by parasympathomimetics (cholinergics)
11569,e8500,acc poison-heroin,accidental poisoning by heroin
11570,e8501,acc poison-methadone,accidental poisoning by methadone
11571,e8502,acc poison-opiates nec,accidental poisoning by other opiates and related narcotics
11572,e8503,acc poison-salicylates,accidental poisoning by salicylates
11573,e8504,acc poison-arom analgesc,"accidental poisoning by aromatic analgesics, not elsewhere classified"
11574,e8505,acc poison-pyrazole derv,accidental poisoning by pyrazole derivatives
11575,e8506,acc poison-antirheumatic,accidental poisoning by antirheumatics (antiphlogistics)
11576,e8507,acc poison-nonnarc analg,accidental poisoning by other non-narcotic analgesics
11577,e8508,acc poison-analgesic nec,accidental poisoning by other specified analgesics and antipyretics
11578,e8509,acc poison-analgesic nos,accidental poisoning by unspecified analgesic or antipyretic
11579,e851,acc poison-barbiturates,accidental poisoning by barbiturates
11580,e8520,acc poisn-chlorl hydrate,accidental poisoning by chloral hydrate group
11581,e8521,acc poison-paraldehyde,accidental poisoning by paraldehyde
11582,e8522,acc poison-bromine cmpnd,accidental poisoning by bromine compounds
11583,e8523,acc poison-methaqualone,accidental poisoning by methaqualone compounds
11584,e8524,acc poison-glutethimide,accidental poisoning by glutethimide group
11585,e8525,acc poison-mix sedtv nec,"accidental poisoning by mixed sedatives, not elsewhere classified"
11586,e8528,acc poison-sedatives nec,accidental poisoning by other specified sedatives and hypnotics
11587,e8529,acc poison-sedatives nos,accidental poisoning by unspecified sedative or hypnotic
11588,e8530,acc pois-phenthiaz tranq,accidental poisoning by phenothiazine-based tranquilizers
11589,e8531,acc pois-butyrphen tranq,accidental poisoning by butyrophenone-based tranquilizers
11590,e8532,acc poisn-benzdiaz tranq,accidental poisoning by benzodiazepine-based tranquilizers
11591,e8538,acc poisn-tranquilzr nec,accidental poisoning by other specified tranquilizers
11592,e8539,acc poisn-tranquilzr nos,accidental poisoning by unspecified tranquilizer
11593,e8540,acc poison-antidepressnt,accidental poisoning by antidepressants
11594,e8541,acc poison-hallucinogens,accidental poisoning by psychodysleptics [hallucinogens]
11595,e8542,acc poisn-psychstimulant,accidental poisoning by psychostimulants
11596,e8543,acc poison-cns stimulant,accidental poisoning by central nervous system stimulants
11597,e8548,acc poisn psychotrop nec,accidental poisoning by other psychotropic agents
11598,e8550,acc poisn-anticonvulsant,accidental poisoning by anticonvulsant and anti-parkinsonism drugs
11599,e8551,acc poisn-cns depres nec,accidental poisoning by other central nervous system depressants
11600,e8552,acc poisn-local anesthet,accidental poisoning by local anesthetics
11601,e8553,acc poison-cholinergics,accidental poisoning by parasympathomimetics [cholinergics]
11602,e8554,acc poisn-anticholinerg,accidental poisoning by parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics
11603,e8555,acc poison-adrenergics,accidental poisoning by sympathomimetics [adrenergics]
11604,e8556,acc poisn-sympatholytics,accidental poisoning by sympatholytics [antiadrenergics]
11605,e8558,acc poison-cns drug nec,accidental poisoning by other specified drugs acting on central and autonomic nervous systems
11606,e8559,acc poison-cns drug nos,accidental poisoning by unspecified drug acting on central and autonomic nervous systems
11607,e856,acc poison-antibiotics,accidental poisoning by antibiotics
11608,e857,acc pois-oth anti-infect,accidental poisoning by other anti-infectives
11609,e8580,acc poison-hormones,accidental poisoning by hormones and synthetic substitutes
11610,e8581,acc poisn-systemic agent,accidental poisoning by primarily systemic agents
11611,e8582,acc poison-blood agent,accidental poisoning by agents primarily affecting blood constituents
11612,e8583,acc poisn-cardiovasc agt,accidental poisoning by agents primarily affecting cardiovascular system
11613,e8584,acc poison-gi agent,accidental poisoning by agents primarily affecting gastrointestinal system
11614,e8585,acc poisn-metabol agnt,"accidental poisoning by water, mineral, and uric acid metabolism drugs"
11615,e8586,acc poisn-muscl/resp agt,accidental poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system
11616,e8587,acc poisn-skin/eent agnt,"accidental poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs"
11617,e8588,acc poisoning-drug nec,accidental poisoning by other specified drugs
11618,e8589,acc poisoning-drug nos,accidental poisoning by unspecified drug
11619,e8600,acc poisn-alcohol bevrag,accidental poisoning by alcoholic beverages
11620,e8601,acc poison-ethyl alcohol,accidental poisoning by other and unspecified ethyl alcohol and its products
11621,e8602,acc poisn-methyl alcohol,accidental poisoning by methyl alcohol
11622,e8603,acc poisn-isopropyl alc,accidental poisoning by isopropyl alcohol
11623,e8604,acc poison-fusel oil,accidental poisoning by fusel oil
11624,e8608,acc poison-alcohol nec,accidental poisoning by other specified alcohols
11625,99667,react-oth int ortho dev,"infection and inflammatory reaction due to other internal orthopedic device, implant, and graft"
11626,99668,react-periton dialy cath,infection and inflammatory reaction due to peritoneal dialysis catheter
11627,99669,react-int pros devic nec,"infection and inflammatory reaction due to other internal prosthetic device, implant, and graft"
11628,99670,comp-unsp device/graft,"other complications due to unspecified device, implant, and graft"
11629,99671,comp-heart valve prosth,other complications due to heart valve prosthesis
11630,99672,comp-oth cardiac device,"other complications due to other cardiac device, implant, and graft"
11631,99673,comp-ren dialys dev/grft,"other complications due to renal dialysis device, implant, and graft"
11632,99674,comp-oth vasc dev/graft,"other complications due to other vascular device, implant, and graft"
11633,99675,comp-nerv sys dev/graft,"other complications due to nervous system device, implant, and graft"
11634,99676,comp-genitourin dev/grft,"other complications due to genitourinary device, implant, and graft"
11635,99677,comp-internal joint pros,other complications due to internal joint prosthesis
11636,99678,comp-oth int ortho devic,"other complications due to other internal orthopedic device, implant, and graft"
11637,e9193,metalworking machine acc,accidents caused by metalworking machines
11638,e9194,woodworking machine acc,accidents caused by woodworking and forming machines
11639,e9195,prime mover machine acc,"accidents caused by prime movers, except electrical motors"
11640,e9196,transmission machine acc,accidents caused by transmission machinery
11641,e9197,earth moving machine acc,"accidents caused by earth moving, scraping, and other excavating machines"
11642,e9198,machinery accident nec,accidents caused by other specified machinery
11643,e9199,machinery accident nos,accidents caused by unspecified machinery
11644,e9200,acc-powered lawn mower,accidents caused by powered lawn mower
11645,e9201,acc-power hand tool nec,accidents caused by other powered hand tools
11646,e9202,acc-power house applianc,accidents caused by powered household appliances and implements
11647,e9203,knife/sword/dagger acc,"accidents caused by knives, swords, and daggers"
11648,e9204,accid-other hand tools,accidents caused by other hand tools and implements
11649,e9205,acc-hypodermic needle,accidents caused by hypodermic needle
11650,e9208,acc-cutting instrum nec,accidents caused by other specified cutting and piercing instruments or objects
11651,e9209,acc-cutting instrum nos,accidents caused by unspecified cutting and piercing instrument or object
11652,e9210,boiler explosion,accident caused by explosion of boilers
11653,e9211,gas cylinder explosion,accident caused by explosion of gas cylinders
11654,e9218,press vessel explos nec,accident caused by explosion of other specified pressure vessels
11655,e9219,press vessel explos nos,accident caused by explosion of unspecified pressure vessel
11656,e9220,handgun accident,accident caused by handgun
11657,e9221,shotgun accident,accident caused by shotgun (automatic)
11658,e9222,hunting rifle accident,accident caused by hunting rifle
11659,e9223,military firearm accid,accident caused by military firearms
11660,e9224,accident - air gun,accident caused by air gun
11661,e9225,accident-paintball gun,accident caused by paintball gun
11662,e9228,firearm accident nec,accident caused by other specified firearm missile
11663,e9229,firearm accident nos,accident caused by unspecified firearm missile
11664,e9230,fireworks accident,accident caused by fireworks
11665,e9231,blasting materials accid,accident caused by blasting materials
11666,e9232,explosive gases accident,accident caused by explosive gases
11667,e9238,explosives accident nec,accident caused by other explosive materials
11668,e9239,explosives accident nos,accident caused by unspecified explosive material
11669,e9240,acc-hot liquid & steam,"accident caused by hot liquids and vapors, including steam"
11670,e9241,accid-caustic substance,accident caused by caustic and corrosive substances
11671,e9242,acc-hot tap water,accident caused by hot (boiling) tap water
11672,e9248,hot substance accid nec,accident caused by other hot substance or object
11673,e9249,hot substance accid nos,accident caused by unspecified hot substance or object
11674,e9250,domestic wiring accident,accident caused by domestic wiring and appliances
11675,e9251,electr power generat acc,"accident caused by electric current in electric power generating plants, distribution stations, transmission lines"
11676,e9252,indust wiring/machin acc,"accident caused by industrial wiring, appliances, and electrical machinery"
11677,e9258,electric current acc nec,accident caused by other electric current
11678,e9259,electric current acc nos,accident caused by unspecified electric current
11679,e9260,radiofreq radiat exposur,exposure to radiofrequency radiation
11680,e9261,infra-red appl rad exos,exposure to infra-red radiation from heaters and lamps
11681,e9262,vis/ultraviol lght expos,exposure to visible and ultraviolet light sources
11682,e9263,x-ray/gamma ray exposure,exposure to x-rays and other electromagnetic ionizing radiation
11683,e9264,laser exposure,exposure to lasers
11684,e9265,radioact isotope exposur,exposure to radioactive isotopes
11685,e9268,radiation exposure nec,exposure to other specified radiation
11686,e9269,radiation exposure nos,exposure to unspecified radiation
11687,e9270,overxrt-sudn stren mvmt,overexertion from sudden strenuous movement
11688,e9271,overxrt-prolng stc postn,overexertion from prolonged static position
11689,e9272,excess physical exert,excessive physical exertion
11690,e9273,cumltv trma-repetv motn,cumulative trauma from repetitive motion
11691,e9274,cumltv trma-repetv impct,cumulative trauma from repetitive impact
11692,e9278,overexert reptv mvmt nec,other overexertion and strenuous and repetitive movements or loads
11693,e9279,overexert reptv mvmt nos,unspecified overexertion and strenuous and repetitive movements or loads
11694,e9280,acc d/t weightless envir,prolonged stay in weightless environment
11695,e9281,exposure to noise,exposure to noise
11696,e9282,exposure to vibration,vibration
11697,e9283,human bite - accidental,human bite
11698,e9284,ext constriction-hair,external constriction caused by hair
11699,e9285,ext constriction-obj nec,external constriction caused by other object
11700,e9286,envir expose algae/toxin,environmental exposure to harmful algae and toxins
11701,e9287,accidnt-mech firearm/gun,"environmental and accidental causes, mechanism or component of firearm and air gun"
11702,e9288,accident nec,other accidents
11703,e9289,accident nos,unspecified accident
11704,e9290,late eff motor vehic acc,late effects of motor vehicle accident
11705,e9291,late eff transport acc,late effects of other transport accident
11706,e9579,injury-jump nec,suicide and self-inflicted injuries by jumping from unspecified site
11707,e9580,injury-moving object,suicide and self-inflicted injury by jumping or lying before moving object
11708,e9581,"injury-burn, fire","suicide and self-inflicted injury by burns, fire"
11709,e9582,injury-scald,suicide and self-inflicted injury by scald
11710,e9583,injury-extreme cold,suicide and self-inflicted injury by extremes of cold
11711,e9584,injury-electrocution,suicide and self-inflicted injury by electrocution
11712,e9585,injury-motor veh crash,suicide and self-inflicted injury by crashing of motor vehicle
11713,e9586,injury-aircraft crash,suicide and self-inflicted injury by crashing of aircraft
11714,e9587,injury-caustic substance,"suicide and self-inflicted injury by caustic substances, except poisoning"
11715,e9588,injury-nec,suicide and self-inflicted injury by other specified means
11716,e9589,injury-nos,suicide and self-inflicted injury by unspecified means
11717,e959,late eff of self-injury,late effects of self-inflicted injury
11718,e9600,unarmed fight or brawl,unarmed fight or brawl
11719,e9601,rape,rape
11720,e961,assault-corrosiv/caust,"assault by corrosive or caustic substance, except poisoning"
11721,e9620,assault-pois w medic agt,assault by drugs and medicinal substances
11722,e9621,assault-pois w solid/liq,assault by other solid and liquid substances
11723,e9622,assault-pois w gas/vapor,assault by other gases and vapors
11724,e9629,assault-poisoning nos,assault by unspecified poisoning
11725,e963,assault-hanging/strangul,assault by hanging and strangulation
11726,e964,assault-submersion,assault by submersion [drowning]
11727,e9650,assault-handgun,assault by handgun
11728,e9651,assault-shotgun,assault by shotgun
11729,e9652,assault-hunting rifle,assault by hunting rifle
11730,e9653,assault-military weapon,assault by military firearms
11731,e9654,assault-firearm nec,assault by other and unspecified firearm
11732,e9655,assault-antiperson bomb,assault by antipersonnel bomb
11733,e9656,assault-gasoline bomb,assault by gasoline bomb
11734,e9657,assault-letter bomb,assault by letter bomb
11735,e9658,assault-explosive nec,assault by other specified explosive
11736,e9659,assault-explosive nos,assault by unspecified explosive
11737,e966,assault-cutting instr,assault by cutting and piercing instrument
11738,e9670,abuse by fther/stpfth/bf,"perpetrator of child and adult abuse, by father, stepfather, or boyfriend"
11739,e9671,child abuse by pers nec,"perpetrator of child and adult abuse, by other specified person"
11740,e9672,abuse by mther/stpmth/gf,"perpetrator of child and adult abuse, by mother, stepmother, or girlfriend"
11741,e9673,batter by spouse/partner,"perpetrator of child and adult abuse, by spouse or partner"
11742,e9674,battering by child,"perpetrator of child and adult abuse, by child"
11743,e9675,battering by sibling,"perpetrator of child and adult abuse, by sibling"
11744,e9676,battering by grandparent,"perpetrator of child and adult abuse, by grandparent"
11745,e9677,batter by other relative,"perpetrator of child and adult abuse, by other relative"
11746,e9678,batter by non-relative,"perpetrator of child and adult abuse, by non-related caregiver"
11747,e9679,child abuse nos,"perpetrator of child and adult abuse, by unspecified person"
11748,e9680,assault-fire,assault by fire
11749,e9681,asslt-push from hi place,assault by pushing from a high place
11750,e9682,assault-striking w obj,assault by striking by blunt or thrown object
11751,e9683,assault-hot liquid,assault by hot liquid
11752,e9684,assault-criminal neglect,assault by criminal neglect
